id,size,E,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
829,50,72,2.88,4,1,11,0.2074285714285714,20,36,59,-0.1339512755311303,-0.0451246449984222
830,50,81,3.24,4,1,9,0.202,20,32,66,0.2456111431632739,-0.0454206999255398
831,50,71,2.84,4,1,9,0.1593333333333333,19,34,57,-0.1083758631041731,-0.0622662266226622
832,50,64,2.56,4,1,11,0.0884444444444444,21,32,54,-0.0446847582126096,0.0426978515093826
833,50,67,2.68,4,1,11,0.1368571428571428,21,36,57,0.0705353653770994,-0.0330396475770925
834,50,89,3.56,6,1,8,0.1633809523809523,20,34,70,0.2586556569607407,-0.0181943487250172
835,50,79,3.16,6,1,9,0.0954444444444444,21,37,64,0.2392093713491837,-0.0785926833537546
836,50,70,2.8,4,1,11,0.1425714285714285,21,37,59,0.2752505782575173,0.0094339622641509
837,50,67,2.68,3,1,15,0.2104444444444444,20,35,55,0.0147058823529416,-0.0608609599208312
838,50,73,2.92,5,1,10,0.2397142857142857,19,31,57,0.3022090108993416,-0.0251961999173894
839,50,67,2.68,4,1,12,0.0946666666666666,21,37,59,-0.0411810411810402,0.0032234068931316
840,50,64,2.56,4,1,10,0.0546666666666666,20,34,58,0.2092739475289811,0.0202766214583053
841,50,70,2.8,5,1,9,0.1355238095238095,19,32,58,0.0190800411685547,-0.0144927536231884
842,50,64,2.56,4,1,12,0.0566666666666666,19,32,55,0.1466666666666666,-0.0362973957630549
843,50,58,2.32,3,1,14,0.068,21,35,49,-0.1108394458027701,-0.0230279274865261
844,50,71,2.84,4,1,12,0.16,21,36,56,0.1943897250019698,-0.0404051287576769
845,50,60,2.4,3,1,18,0.1271428571428571,19,33,51,0.0415335463258786,-0.0410958904109588
846,50,71,2.84,5,1,10,0.2349523809523809,20,32,58,-0.0594739667203428,0.0069930069930069
847,50,73,2.92,5,1,9,0.118,21,35,57,0.0364084711343194,-0.0394629780309194
848,50,74,2.96,4,1,11,0.308,20,34,57,0.1538399156597196,-0.0155131264916467
849,50,75,3.0,5,1,18,0.1711428571428571,19,32,59,0.4303564865858142,-0.0489510489510489
850,50,102,4.08,7,1,11,0.1972332112332112,20,36,78,0.1902764676003197,-0.0374176971254215
851,50,74,2.96,4,1,11,0.1536825396825397,19,33,59,0.0498251002474189,-0.0547362169652578
852,50,58,2.32,3,1,16,0.0633333333333333,20,31,52,-0.2091547699977346,-0.0362189377943803
853,50,61,2.44,3,1,15,0.0822857142857142,22,36,50,0.0277200277200268,-0.0480134990029145
854,50,75,3.0,4,1,12,0.1733333333333333,22,36,59,0.1201390397566807,0.0377138413685847
855,50,83,3.32,6,1,8,0.1222698412698412,21,33,68,0.0653570454150854,-0.0184860557768924
856,50,67,2.68,5,1,12,0.0549523809523809,20,31,58,0.2014897579143387,-0.0522699386503067
857,50,74,2.96,4,1,13,0.1889523809523809,22,38,61,0.3651960784313736,-0.018450184501845
858,50,64,2.56,4,1,11,0.1326666666666666,19,32,55,-0.0265268352868599,-0.0237223803714246
859,50,74,2.96,5,1,9,0.0634603174603174,20,35,64,0.1305483028720622,-0.0583140296102326
860,50,60,2.4,3,1,16,0.147047619047619,21,34,47,0.077519379844962,-0.0135746606334841
861,50,71,2.84,5,1,9,0.1715238095238095,20,34,55,0.2088762983947124,0.0113141862489121
862,50,60,2.4,3,1,28,0.1453333333333333,21,37,52,-0.0826416456153016,0.0058300092052776
863,50,78,3.12,4,1,11,0.1674285714285714,19,31,66,0.2033333333333329,-0.002897500905469
864,50,61,2.44,3,1,19,0.1275238095238095,19,30,52,-0.1241091427407864,-0.016969336111938
865,50,78,3.12,4,1,9,0.2114126984126984,19,33,67,0.1683645525249203,-0.0566844919786096
866,50,64,2.56,3,1,15,0.1224761904761904,20,36,56,0.0837961248920153,-0.0476318261102911
867,50,60,2.4,3,1,11,0.0653333333333333,18,32,52,-0.1419196062346186,-0.03273397879207
868,50,68,2.72,4,1,10,0.1261904761904762,20,33,56,0.1013806706114396,-0.0599520383693045
869,50,69,2.76,4,1,14,0.128,20,35,62,0.019809722403233,-0.0794892442194869
870,50,64,2.56,4,1,12,0.0919999999999999,20,35,55,0.1164337990685296,-0.0183387270765911
871,50,67,2.68,4,1,11,0.1086666666666666,21,36,56,0.0001976479889308,-0.0911782850092535
872,50,77,3.08,4,1,12,0.191047619047619,20,35,62,0.3179083757519662,0.038118857352806
873,50,71,2.84,4,1,9,0.073047619047619,20,34,58,0.1792993911585634,0.0227956989247311
874,50,69,2.76,4,1,10,0.0542222222222222,18,32,61,-0.0401725200246456,-0.0776223776223776
875,50,73,2.92,5,1,9,0.1067619047619048,22,36,61,0.1229435456345149,-0.0615384615384615
876,50,80,3.2,5,1,11,0.204031746031746,20,35,62,0.2874627172683332,-0.0501193317422434
877,50,82,3.28,6,1,13,0.1245382395382395,19,33,65,0.2403129890453832,-0.0081140890090976
878,50,78,3.12,5,1,13,0.158,20,32,64,0.1492444111402525,-0.0131697636658849
879,50,64,2.56,3,1,15,0.1273333333333333,19,33,52,-0.2030075187969924,0.0037573805689747
880,50,74,2.96,5,1,16,0.1469523809523809,20,34,60,0.1112024478239031,-0.0638977635782747
881,50,59,2.36,4,1,16,0.0766666666666666,20,33,53,0.0669767441860467,0.0038228735266007
882,50,66,2.64,3,1,15,0.1714285714285714,21,32,57,0.221571498291849,-0.0102885821831869
883,50,117,4.68,10,1,7,0.2286703296703296,20,37,87,0.29193098711059,-0.0410420841683367
884,50,66,2.64,4,1,14,0.08,21,34,57,0.3628048780487797,-0.0414863833036396
885,50,73,2.92,5,1,11,0.0883030303030303,20,33,59,0.2652004421946823,-0.0223457934301307
886,50,75,3.0,4,1,10,0.2147142857142857,20,34,58,0.2465050660510455,0.0037116624340691
887,50,62,2.48,3,1,12,0.1159999999999999,20,35,52,-0.1417794541823825,-0.0028376844494892
888,50,83,3.32,6,1,15,0.1693174603174603,21,34,62,0.4471742511865351,-0.0866332632940035
889,50,92,3.68,7,1,14,0.2331139971139971,23,35,73,0.2606097339232681,-0.0333742172874572
890,50,86,3.44,5,1,8,0.2224285714285714,22,35,71,0.0467141726049092,-0.0457075886317023
891,50,63,2.52,4,1,16,0.136,20,33,53,0.2186208037043161,0.0037453183520599
892,50,59,2.36,4,1,17,0.0586666666666666,20,32,49,-0.1561392537002291,-0.0162856248042593
893,50,65,2.6,3,1,18,0.1086666666666666,21,34,58,0.1517857142857133,0.0154087229041525
894,50,70,2.8,5,1,11,0.0674444444444444,18,30,58,0.043561560955934,-0.0594257734253282
895,50,63,2.52,4,1,10,0.1333333333333333,20,32,51,0.0729366602687155,-0.0514603616133518
896,50,67,2.68,4,1,14,0.1198095238095238,21,34,57,0.2779383053494728,-0.029763356916321
897,50,92,3.68,5,1,9,0.2973015873015873,20,35,72,0.0538636363636362,-0.0700439390023262
898,50,88,3.52,6,1,10,0.0513968253968253,19,31,80,0.1707891637220258,-0.0231107330214093
899,50,58,2.32,3,1,15,0.0833333333333333,21,35,49,-0.0145772594752183,-0.0355461775685765
900,50,65,2.6,3,1,13,0.112,21,36,58,0.1975308641975316,0.0020470829068577
901,50,64,2.56,4,1,13,0.1573333333333333,20,33,51,0.1459694989106753,-0.0202647932991083
902,50,73,2.92,5,1,10,0.1518787878787878,21,35,59,0.152083333333333,-0.0719967366918213
903,50,64,2.56,5,1,12,0.0643809523809523,22,34,56,0.4317054061112562,-0.0795180722891566
904,50,78,3.12,6,1,11,0.1515238095238095,18,32,63,0.1651931130758493,-0.0289121792555113
905,50,70,2.8,4,1,14,0.1428571428571428,18,31,58,0.2452248921749844,-0.0688222746154709
906,50,61,2.44,4,1,20,0.0186666666666666,21,35,52,0.2469135802469139,-0.0208455666470933
907,50,70,2.8,3,1,11,0.2111428571428571,21,38,60,0.0382495123399205,-0.017834829035556
908,50,87,3.48,7,1,8,0.1327258297258297,20,33,68,0.0417090869706481,-0.0558404970020949
909,50,71,2.84,5,1,12,0.1445238095238095,20,34,57,0.1719576719576722,-0.0308809188427782
910,50,78,3.12,5,1,8,0.1257142857142857,21,36,63,0.0015597267788956,-0.0036245016310257
911,50,81,3.24,6,1,9,0.1363492063492063,19,33,69,0.2454779486484653,-0.056433408577878
912,50,62,2.48,3,1,19,0.1553333333333333,23,38,50,0.2029009395088179,-0.0094258783204798
913,50,80,3.2,6,1,7,0.1413333333333333,20,32,60,0.1046941383717315,-0.0538020699683517
914,50,78,3.12,6,1,11,0.1651428571428571,19,33,65,0.4004979612456248,-0.0465116279069767
915,50,63,2.52,3,1,12,0.0871428571428571,20,36,56,0.1094357403698905,-0.0060572687224669
916,50,79,3.16,6,1,8,0.1455238095238095,20,34,66,0.0279871761545808,-0.0434093510610196
917,50,65,2.6,4,1,10,0.044,21,32,57,0.0547091412742379,-0.0351129095418353
918,50,65,2.6,4,1,14,0.0516190476190476,22,34,56,0.2327786377708977,-0.0784051378110784
919,50,72,2.88,4,1,10,0.1507835497835497,20,35,58,0.1354737666405636,-0.028900501226405
920,50,69,2.76,4,1,10,0.1044761904761904,19,33,54,0.160557067392349,-0.0327408793264733
921,50,113,4.52,8,1,12,0.1952862692862692,20,35,87,0.3119111944790513,-0.0758644566581555
922,50,68,2.72,4,1,10,0.202,20,32,56,-0.002237136465325,-0.0515046984655644
923,50,56,2.24,3,1,22,0.0533333333333333,20,34,51,0.1028958718422666,0.000699790062981
924,50,62,2.48,3,1,10,0.1149523809523809,18,32,51,-0.2119093851132687,-0.0470874481179332
925,50,79,3.16,5,1,10,0.2266984126984126,19,32,63,0.1610159535725193,0.0149625935162094
926,50,68,2.72,6,1,12,0.0973333333333333,19,33,56,0.1637786472889872,-0.0138445154419595
927,50,78,3.12,5,1,8,0.1184285714285714,19,31,65,-0.0279289082335865,-0.0351786201254431
928,50,64,2.56,3,1,14,0.1913333333333333,19,32,53,-0.0163274435249384,-0.0522407849376823
929,50,69,2.76,4,1,18,0.1986666666666666,21,34,59,0.0346435709526979,-0.0615384615384615
930,50,99,3.96,7,1,7,0.2863564213564213,19,32,78,0.1552734374999998,-0.0584697627798196
931,50,96,3.84,6,1,9,0.2142405372405372,18,32,73,0.1413949962092503,-0.0724982172569527
932,50,69,2.76,3,1,15,0.0939999999999999,21,35,62,0.0242424242424235,-0.0541557405084938
933,50,78,3.12,4,1,17,0.2886666666666667,20,36,64,0.078427378284784,0.0294833648904517
934,50,70,2.8,5,1,14,0.1058354978354978,21,32,59,0.1226362286743409,-0.0465246011380118
935,50,63,2.52,4,1,27,0.1006666666666666,21,34,53,0.3505154639175263,-0.0002737476047084
936,50,61,2.44,3,1,14,0.0733333333333333,17,30,52,-0.0689783743475022,-0.059932263289648
937,50,58,2.32,3,1,15,0.05,16,31,51,-0.2768839966130406,-0.0282337491792515
938,50,64,2.56,4,1,19,0.0833333333333333,22,36,56,0.2457142857142857,-0.0255040726398718
939,50,72,2.88,4,1,9,0.2199047619047618,20,36,60,0.0866318747490961,-0.0382780192980596
940,50,71,2.84,5,1,11,0.1166666666666666,20,36,57,0.1503010480933616,-0.0488811644579622
941,50,61,2.44,4,1,16,0.0831428571428571,21,37,47,0.2261257493377947,-0.0508029197080292
942,50,79,3.16,5,1,9,0.2258095238095238,20,36,64,0.2040816326530609,-0.0054044630404462
943,50,70,2.8,4,1,10,0.1628571428571429,16,29,56,0.210368414736589,-0.061206018780405
944,50,64,2.56,3,1,18,0.1513333333333333,20,34,53,0.0775299651039296,-0.1094257854821235
945,50,69,2.76,3,1,10,0.1971587301587301,19,34,59,0.1084414544289604,0.0105238811148374
946,50,69,2.76,4,1,11,0.02,22,36,60,0.179594609896954,-0.0242064398264443
947,50,82,3.28,6,1,7,0.1963809523809524,20,36,67,0.099607843137255,-0.0198675496688741
948,50,87,3.48,5,1,10,0.1935238095238095,21,37,68,0.2476012588593507,-0.0046914471309996
949,50,69,2.76,3,1,14,0.1255555555555555,20,35,58,0.1348254011055674,-0.074914089347079
950,50,70,2.8,4,1,10,0.1965714285714285,20,36,58,0.1018291018291017,-0.0689388071262587
951,50,68,2.72,4,1,13,0.121047619047619,19,34,58,0.1074265975820379,-0.0327479829140958
952,50,68,2.72,4,1,10,0.092095238095238,20,31,60,-0.1337667304015292,-0.0163934426229508
953,50,73,2.92,5,1,12,0.0736666666666666,20,34,63,0.2244190670984605,-0.006590286930954
954,50,68,2.72,5,1,12,0.0928571428571428,22,39,58,0.2200716845878135,-0.0354925617898559
955,50,63,2.52,3,1,14,0.1126666666666666,18,32,54,-0.0497839950627439,-0.0510218267760322
956,50,89,3.56,6,1,8,0.1593101343101343,21,34,68,0.1993715400671567,-0.0134964150147617
957,50,74,2.96,4,1,11,0.1331428571428571,21,35,64,0.1761409717614096,-0.0225292880744968
958,50,61,2.44,3,1,13,0.1241269841269841,19,36,52,0.0450247354248856,-0.0439657716140454
959,50,60,2.4,3,1,21,0.1159999999999999,18,31,48,0.2355555555555568,-0.0537471612414837
960,50,73,2.92,4,1,10,0.1591428571428571,21,34,57,0.1461988304093565,0.017903342647211
961,50,85,3.4,7,1,9,0.1282770562770562,20,36,67,0.2787765840824386,-0.0692624485211531
962,50,69,2.76,4,1,11,0.0927619047619047,21,35,57,0.1692966943273026,-0.0335292084341514
963,50,56,2.24,3,1,14,0.044,18,30,49,-0.1821471652593492,-0.0856538597109623
964,50,63,2.52,3,1,16,0.1166666666666666,20,33,52,0.0382658253612869,-0.0023316417501028
965,50,64,2.56,3,1,12,0.1453333333333333,21,35,53,-0.1780022446689113,0.0202766214583053
966,50,75,3.0,5,1,13,0.1510952380952381,18,34,62,0.3131910201831492,-0.0621786788243282
967,50,70,2.8,4,1,10,0.08,22,39,58,0.1904445919044457,0.012539184952978
968,50,68,2.72,5,1,11,0.0648571428571428,19,31,58,0.3129235237173279,0.0093984962406014
969,50,58,2.32,2,1,17,0.1413333333333333,18,31,49,0.012712777418659,-0.0571196094385679
970,50,69,2.76,5,1,11,0.1019523809523809,20,33,56,0.3049959709911365,0.0228670922809053
971,50,74,2.96,4,1,12,0.2473333333333333,18,32,61,0.2670152616588024,-0.0833249774390855
972,50,95,3.8,7,1,12,0.1916507936507936,20,36,71,0.513843743228152,-0.035550600767992
973,50,72,2.88,5,1,8,0.0874761904761904,18,33,63,0.1202823784957913,-0.0585979117835073
974,50,84,3.36,5,1,10,0.2218730158730159,20,34,66,0.1720658647670209,-0.0439645797731862
975,50,63,2.52,4,1,12,0.0513333333333333,21,37,53,0.0299401197604782,0.0424992963692654
976,50,71,2.84,5,1,10,0.1254285714285714,20,34,57,0.1214572100096778,-0.0355937738108196
977,50,90,3.6,5,1,11,0.2099004329004329,22,36,72,0.0428434825197655,-0.0276042716099133
978,50,65,2.6,3,1,15,0.157047619047619,20,36,54,0.2275698158051101,-0.0591327201051248
979,50,57,2.28,3,1,16,0.0,21,34,49,0.1145631067961167,-0.0578707609245824
980,50,76,3.04,6,1,10,0.0328095238095238,19,34,64,0.1944823286443521,-0.0517535545023696
981,50,96,3.84,6,1,8,0.1794505494505494,21,36,76,0.2786269319443258,-0.0491166292271264
982,50,99,3.96,6,1,10,0.2725757575757576,19,33,74,0.0663791212807953,-0.0427474928567426
983,50,91,3.64,6,1,11,0.2859278499278498,19,36,72,0.2799167052290607,-0.031841255191509
984,50,69,2.76,4,1,10,0.1281904761904761,20,31,55,0.106401766004415,0.0083449235048678
985,50,102,4.08,6,1,12,0.2937500930442107,20,34,82,0.0354566578425778,-0.0510437138152653
986,50,83,3.32,5,1,12,0.2194603174603174,19,34,64,0.1161466072313025,0.0184578505793048
987,50,76,3.04,5,1,11,0.1373650793650793,22,34,60,0.343485617597292,-0.0009407337723424
988,50,71,2.84,5,1,11,0.0960952380952381,21,37,62,0.0091082708976052,0.0017304780445598
989,50,68,2.72,3,1,12,0.2346666666666667,19,34,54,0.0804438280166426,-0.0733890917658145
990,50,64,2.56,4,1,13,0.034,18,31,54,-0.0369410239792611,0.0126346588642106
991,50,103,4.12,8,1,8,0.1602799422799422,21,37,80,0.2912677315392032,-0.0276692038675169
992,50,66,2.64,3,1,11,0.1866666666666666,21,34,57,-0.0036535992890283,-0.0265716137394685
993,50,91,3.64,7,1,9,0.1894503274503274,20,35,77,0.1347068145800316,-0.0571617161716171
994,50,74,2.96,4,1,12,0.136,19,37,63,0.0871969374734152,-0.0043912175648702
995,50,70,2.8,4,1,9,0.078,20,34,64,0.0423976608187132,-0.0222369731164951
996,50,67,2.68,4,1,13,0.0638095238095238,21,31,58,0.1150690414248538,-0.0002488181139587
997,50,72,2.88,4,1,12,0.1643650793650793,19,32,60,0.0827841183089532,-0.0287875604118512
998,50,76,3.04,6,1,9,0.0788888888888889,20,34,66,0.1702233250620349,-0.0290836273481453
999,50,72,2.88,5,1,8,0.1025714285714285,21,34,64,0.0696923201162876,-0.0360792492179353
1000,50,89,3.56,6,1,9,0.2240952380952381,20,35,70,0.2838363579247512,0.0038474991255683
1,20,28,2.8,3,1,6,0.1383333333333333,8,14,24,-0.0432692307692311,-0.0670430486944248
2,20,20,2.0,2,1,15,0.0833333333333333,7,14,19,-0.43939393939394,-0.0599721059972106
3,20,30,3.0,4,1,9,0.3649999999999999,8,15,24,0.1660405709992491,0.0157728706624605
4,20,32,3.2,4,1,10,0.3466666666666667,8,14,23,0.1194968553459119,-0.0871232876712328
5,20,21,2.1,2,1,7,0.0,7,11,20,-0.1744075829383887,-0.1775700934579439
6,20,21,2.1,2,1,8,0.0,9,13,19,-0.1538461538461559,0.0514429109159347
7,20,27,2.7,3,1,7,0.1385714285714286,7,13,22,-0.0550075872534142,-0.0032310177705977
8,20,28,2.8,2,1,7,0.2083333333333333,9,16,23,-0.1993410214168055,-0.0239099859353024
9,20,28,2.8,3,1,11,0.0766666666666666,9,17,26,0.0156249999999978,-0.1283582089552238
10,20,25,2.5,2,1,10,0.2283333333333333,8,13,21,0.0760111576011153,-0.1394712853236098
11,20,21,2.1,2,1,15,0.0833333333333333,8,14,18,0.1764705882352903,-0.1164556962025316
12,20,27,2.7,3,1,6,0.1866666666666666,8,14,24,0.0318725099601589,-0.0572289156626506
13,20,25,2.5,3,1,8,0.1833333333333333,9,15,22,0.055555555555555,-0.0657193605683836
14,20,24,2.4,3,1,10,0.0,8,11,23,0.0417422867513615,-0.0605187319884726
15,20,21,2.1,2,1,13,0.0,7,12,19,-0.3846153846153834,0.0232558139534883
16,20,22,2.2,2,1,9,0.0916666666666666,9,15,19,0.1556503198294246,-0.1242740998838559
17,20,20,2.0,2,1,15,0.0833333333333333,9,15,18,-0.3636363636363651,-0.1251758087201125
18,20,27,2.7,3,1,9,0.3841666666666666,8,13,21,-0.1700270839602771,-0.0913500404203717
19,20,23,2.3,2,1,14,0.1233333333333333,8,14,19,0.3134328358208962,-0.1011969532100108
20,20,22,2.2,2,1,9,0.0833333333333333,9,13,17,-0.2125984251968521,-0.0973871733966745
21,20,27,2.7,2,1,8,0.2133333333333333,7,13,23,-0.2289655172413789,-0.1090047393364928
22,20,27,2.7,3,1,8,0.2583333333333333,8,14,22,-0.0071736011477773,-0.0140845070422535
23,20,22,2.2,2,1,8,0.0,7,14,18,0.1619047619047633,-0.0292397660818713
24,20,22,2.2,2,1,13,0.1466666666666666,8,12,20,-0.2815533980582528,0.0747663551401869
25,20,23,2.3,2,1,7,0.1916666666666666,9,12,21,-0.1855670103092782,-0.1195767195767195
26,20,20,2.0,2,1,14,0.075,7,12,18,-0.237113402061857,-0.1396011396011396
27,20,22,2.2,2,1,9,0.075,10,15,18,-0.185185185185187,-0.0589651022864019
28,20,22,2.2,2,1,9,0.1249999999999999,9,15,19,0.1164658634538173,-0.1139240506329114
29,20,31,3.1,4,1,7,0.2308333333333333,8,12,24,0.05630579079881,-0.1111111111111111
30,20,22,2.2,2,1,15,0.2833333333333333,9,14,18,-0.2692307692307735,-0.0268378063010501
31,20,25,2.5,3,1,11,0.2583333333333333,8,13,20,-0.1396011396011394,-0.0159010600706713
32,20,23,2.3,2,1,11,0.15,8,15,20,-0.3909985935302391,-0.0697674418604651
33,20,20,2.0,2,1,15,0.0,8,14,18,-0.1063829787234062,-0.0719322990126939
34,20,24,2.4,3,1,11,0.0,8,15,22,0.4773139745916512,-0.0019880715705765
35,20,24,2.4,2,1,13,0.1166666666666666,9,14,20,0.1652173913043482,-0.1028971028971029
36,20,21,2.1,2,1,17,0.1666666666666666,8,14,18,-0.032786885245904,-0.0165605095541401
37,20,25,2.5,3,1,7,0.1666666666666666,7,13,20,-0.0485651214128039,-0.0546500479386386
38,20,29,2.9,3,1,10,0.235,9,15,24,0.0910871694417213,0.0326615705350938
39,20,25,2.5,2,1,8,0.2516666666666667,8,13,20,-0.1494252873563214,0.0259740259740259
40,20,22,2.2,2,1,10,0.075,7,13,19,0.2121212121212131,-0.0870588235294117
41,20,20,2.0,2,1,18,0.0833333333333333,9,15,19,0.2105263157894704,0.0555555555555555
42,20,34,3.4,4,1,7,0.2266666666666667,8,15,27,0.0595238095238087,-0.0548086866597725
43,20,25,2.5,3,1,9,0.3049999999999999,8,13,19,-0.2160228898426336,-0.0600706713780918
44,20,25,2.5,3,1,8,0.1183333333333333,9,13,23,0.0833333333333329,-0.0964912280701754
45,20,31,3.1,3,1,7,0.324047619047619,7,12,26,-0.2394098048548323,-0.0490081680280047
46,20,24,2.4,2,1,12,0.275,8,13,20,0.0217391304347793,-0.0749756572541382
47,20,23,2.3,2,1,8,0.1783333333333333,7,13,19,-0.364746945898778,-0.0454545454545454
48,20,23,2.3,2,1,10,0.2333333333333333,8,12,20,-0.1499999999999998,-0.0065645514223194
49,20,24,2.4,3,1,9,0.2499999999999999,9,13,20,-0.0322580645161292,-0.083725305738476
50,20,24,2.4,3,1,7,0.1166666666666666,9,15,21,0.08695652173913,-0.0424481737413622
51,20,23,2.3,2,1,11,0.1883333333333333,6,11,21,-0.4628975265017666,-0.0580503833515882
52,20,24,2.4,2,1,11,0.2266666666666666,7,13,20,-0.4373865698729587,-0.0486593843098312
53,20,23,2.3,2,1,9,0.2166666666666666,9,14,18,-0.0337078651685388,-0.0870032223415682
54,20,20,2.0,2,1,11,0.0,7,11,19,-0.5037593984962392,-0.0315186246418338
55,20,24,2.4,2,1,10,0.1166666666666666,8,14,20,-0.1282051282051272,0.0136986301369863
56,20,22,2.2,2,1,9,0.05,7,12,21,-0.4666666666666673,-0.1113662456946039
57,20,20,2.0,2,1,12,0.105,8,10,17,-0.5229885057471267,-0.1049723756906077
58,20,39,3.9,4,1,7,0.5785714285714286,10,15,29,0.1621785173978814,-0.0220891052040434
59,20,29,2.9,3,1,10,0.2883333333333333,9,15,24,0.0920810313075497,-0.0777701307639366
60,20,23,2.3,2,1,10,0.0,8,12,22,-0.0676982591876223,-0.1231422505307855
61,20,22,2.2,2,1,12,0.075,8,14,20,-0.0788912579957342,-0.0744186046511627
62,20,22,2.2,2,1,12,0.0883333333333333,8,15,20,0.1816881258941348,-0.0401891252955082
63,20,21,2.1,2,1,11,0.105,8,13,19,-0.235294117647059,-0.0852713178294574
64,20,23,2.3,2,1,13,0.0716666666666666,9,14,22,0.0763052208835346,-0.0488599348534202
65,20,20,2.0,2,1,16,0.0,9,15,17,-0.0810810810810823,-0.1428571428571428
66,20,20,2.0,2,1,14,0.0833333333333333,6,11,17,-0.5028901734104034,0.0542420027816411
67,20,30,3.0,3,1,7,0.3085714285714285,9,14,24,0.0412895927601819,-0.0586011342155009
68,20,33,3.3,3,1,6,0.2136507936507936,8,13,26,0.1197839960726559,-0.0831127580730545
69,20,19,1.9,1,1,10,0.0,7,10,18,-0.4566666666666664,-0.1231527093596059
70,20,22,2.2,2,1,11,0.0833333333333333,9,15,19,-0.0393700787401587,-0.0794392523364486
71,20,23,2.3,2,1,13,0.0883333333333333,7,13,20,0.1816479400749061,-0.0580503833515881
72,20,22,2.2,2,1,11,0.05,9,14,19,0.1538461538461553,-0.0034207525655644
73,20,22,2.2,2,1,13,0.075,8,15,17,0.1164658634538162,0.0390804597701149
74,20,30,3.0,3,1,11,0.2866666666666667,8,13,25,0.1914722445695897,-0.0444874274661508
75,20,22,2.2,2,1,10,0.15,7,11,18,0.0711111111111102,-0.1523809523809524
76,20,23,2.3,2,1,9,0.0,8,15,22,0.1055555555555559,-0.0011454753722795
77,20,19,1.9,1,1,15,0.0,9,14,16,-0.3680000000000007,-0.0157232704402515
78,20,22,2.2,2,1,8,0.1166666666666666,7,12,20,0.0370370370370375,-0.0986920332936979
79,20,20,2.0,2,1,14,0.1166666666666666,7,12,17,-0.5725806451612919,-0.0570236439499304
80,20,26,2.6,3,1,8,0.255,7,12,23,-0.312084993359893,0.0288624787775891
81,20,22,2.2,2,1,13,0.05,9,13,20,-0.2692307692307687,0.048076923076923
82,20,21,2.1,2,1,15,0.0833333333333333,9,13,18,0.227941176470588,-0.0994764397905758
83,20,22,2.2,2,1,8,0.0633333333333333,8,14,20,-0.0701001430615157,-0.0706836616454229
84,20,30,3.0,3,1,6,0.1672222222222222,9,15,24,-0.0966057441253258,-0.0454262601120099
85,20,24,2.4,2,1,7,0.1483333333333333,7,12,21,0.0266512166859791,0.0165853658536585
86,20,23,2.3,2,1,14,0.1833333333333333,8,15,21,-0.1074074074074105,-0.080042689434365
87,20,28,2.8,3,1,7,0.1114285714285714,8,15,21,0.053459119496856,-0.0377761938702779
88,20,25,2.5,3,1,8,0.06,8,13,21,0.2690058479532159,0.0063233965672989
89,20,24,2.4,2,1,11,0.1833333333333333,8,12,21,-0.1282051282051281,-0.0823529411764706
90,20,24,2.4,3,1,13,0.1916666666666666,7,12,21,0.2051282051282044,-0.1485543369890329
91,20,32,3.2,3,1,5,0.2969444444444444,8,13,25,-0.0604026845637583,-0.0430733410942956
92,20,25,2.5,3,1,15,0.2333333333333333,7,13,19,0.4573082489146161,-0.0249554367201426
93,20,22,2.2,2,1,11,0.3041666666666667,8,11,17,-0.2477943029997477,-0.1055276381909547
94,20,26,2.6,4,1,7,0.0833333333333333,8,13,24,0.1211267605633809,-0.1100164203612479
95,20,22,2.2,2,1,14,0.0666666666666666,8,12,20,-0.2196162046908309,-0.1062857142857142
96,20,24,2.4,3,1,11,0.1433333333333333,8,14,20,0.0886075949367082,-0.0739299610894941
97,20,23,2.3,2,1,8,0.1666666666666666,8,16,21,-0.2105263157894743,-0.0743099787685774
98,20,24,2.4,3,1,13,0.24,7,13,19,0.2042780748663094,-0.1076923076923077
99,20,24,2.4,3,1,10,0.075,7,12,22,-0.2489451476793248,-0.0262390670553936
100,20,21,2.1,2,1,11,0.0833333333333333,7,13,18,-0.3846153846153829,-0.0050377833753148
101,20,30,3.0,4,1,7,0.1599999999999999,7,11,26,-0.1130063965884861,-0.0384615384615384
102,20,23,2.3,2,1,11,0.1833333333333333,8,12,20,-0.0842857142857141,-0.0409482758620689
103,20,22,2.2,2,1,12,0.0833333333333333,7,12,20,0.0833333333333336,0.0282208588957054
104,20,22,2.2,2,1,9,0.0833333333333333,8,13,20,-0.3939393939393933,-0.0909090909090909
105,20,29,2.9,3,1,6,0.05,7,13,27,-0.0672975814931653,-0.0786838340486408
106,20,21,2.1,2,1,12,0.1166666666666666,9,16,19,0.0808080808080805,-0.0541611624834874
107,20,40,4.0,4,1,5,0.476904761904762,8,14,31,-0.2709620476610748,-0.1079545454545455
108,20,23,2.3,3,1,13,0.15,9,12,21,0.3030303030303035,-0.0465872156013001
109,20,30,3.0,4,1,5,0.1766666666666667,9,16,24,-0.0975609756097564,-0.0773993808049535
110,20,22,2.2,2,1,11,0.1166666666666666,8,14,21,-0.3836477987421406,-0.0584192439862543
111,20,24,2.4,2,1,10,0.1883333333333333,8,14,20,0.0980392156862741,-0.0486593843098311
112,20,22,2.2,2,1,12,0.18,7,13,19,-0.1123595505617984,-0.1152073732718894
